Archive_Date,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
30-04-2018,400,Endocrinology,Adult,65+,15-18 Months,9
30-04-2018,400,Endocrinology,Adult,65+,18+ Months,35
30-04-2018,600,Otolaryngology (ENT),Adult, 0-15, 0-3 Months,4
30-04-2018,600,Otolaryngology (ENT),Adult, 0-15, 3-6 Months,4
30-04-2018,600,Otolaryngology (ENT),Adult, 0-15, 6-9 Months,1
30-04-2018,600,Otolaryngology (ENT),Adult, 0-15,18+ Months,1
30-04-2018,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,525
30-04-2018,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,380
30-04-2018,600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,354
30-04-2018,600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,355
30-04-2018,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,299
30-04-2018,600,Otolaryngology (ENT),Adult,16-64,15-18 Months,253
30-04-2018,600,Otolaryngology (ENT),Adult,16-64,18+ Months,312
30-04-2018,600,Otolaryngology (ENT),Adult,65+, 0-3 Months,134
30-04-2018,600,Otolaryngology (ENT),Adult,65+, 3-6 Months,79
30-04-2018,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,84
30-04-2018,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,64
30-04-2018,600,Otolaryngology (ENT),Adult,65+,12-15 Months,62
30-04-2018,600,Otolaryngology (ENT),Adult,65+,15-18 Months,67
30-04-2018,600,Otolaryngology (ENT),Adult,65+,18+ Months,86
30-04-2018,700,Gastro-Enterology,Adult, 0-15, 0-3 Months,1
30-04-2018,700,Gastro-Enterology,Adult,16-64, 0-3 Months,570
30-04-2018,700,Gastro-Enterology,Adult,16-64, 3-6 Months,153
30-04-2018,700,Gastro-Enterology,Adult,16-64, 6-9 Months,37
30-04-2018,700,Gastro-Enterology,Adult,16-64, 9-12 Months,5
30-04-2018,700,Gastro-Enterology,Adult,16-64,12-15 Months,1
30-04-2018,700,Gastro-Enterology,Adult,16-64,18+ Months,1
30-04-2018,700,Gastro-Enterology,Adult,65+, 0-3 Months,117
30-04-2018,700,Gastro-Enterology,Adult,65+, 3-6 Months,18
30-04-2018,700,Gastro-Enterology,Adult,65+, 6-9 Months,11
30-04-2018,700,Gastro-Enterology,Adult,65+, 9-12 Months,1
30-04-2018,900,Geriatric Medicine,Adult,16-64, 0-3 Months,8
30-04-2018,900,Geriatric Medicine,Adult,16-64, 6-9 Months,1
30-04-2018,900,Geriatric Medicine,Adult,65+, 0-3 Months,115
30-04-2018,900,Geriatric Medicine,Adult,65+, 3-6 Months,33
30-04-2018,900,Geriatric Medicine,Adult,65+, 6-9 Months,22
30-04-2018,900,Geriatric Medicine,Adult,65+, 9-12 Months,11
30-04-2018,900,Geriatric Medicine,Adult,65+,12-15 Months,20
30-04-2018,900,Geriatric Medicine,Adult,65+,15-18 Months,9
30-04-2018,900,Geriatric Medicine,Adult,65+,18+ Months,8
30-04-2018,1100,Haematology,Adult,16-64, 0-3 Months,201
30-04-2018,1100,Haematology,Adult,16-64, 3-6 Months,123
30-04-2018,1100,Haematology,Adult,16-64, 6-9 Months,90
30-04-2018,1100,Haematology,Adult,16-64, 9-12 Months,52
30-04-2018,1100,Haematology,Adult,16-64,12-15 Months,39
30-04-2018,1100,Haematology,Adult,16-64,15-18 Months,21
30-04-2018,1100,Haematology,Adult,16-64,18+ Months,9
30-04-2018,1100,Haematology,Adult,65+, 0-3 Months,95
30-04-2018,1100,Haematology,Adult,65+, 3-6 Months,67
30-04-2018,1100,Haematology,Adult,65+, 6-9 Months,50
30-04-2018,1100,Haematology,Adult,65+, 9-12 Months,17
30-04-2018,1100,Haematology,Adult,65+,12-15 Months,18
30-04-2018,1100,Haematology,Adult,65+,15-18 Months,9
30-04-2018,1100,Haematology,Adult,65+,18+ Months,12
30-04-2018,1300,Neurology,Adult, 0-15, 3-6 Months,1
30-04-2018,1300,Neurology,Adult, 0-15, 6-9 Months,1
30-04-2018,1300,Neurology,Adult,16-64, 0-3 Months,511
30-04-2018,1300,Neurology,Adult,16-64, 3-6 Months,424
30-04-2018,1300,Neurology,Adult,16-64, 6-9 Months,428
30-04-2018,1300,Neurology,Adult,16-64, 9-12 Months,393
30-04-2018,1300,Neurology,Adult,16-64,12-15 Months,333
30-04-2018,1300,Neurology,Adult,16-64,15-18 Months,188
30-04-2018,1300,Neurology,Adult,16-64,18+ Months,235
30-04-2018,1300,Neurology,Adult,65+, 0-3 Months,112
30-04-2018,1300,Neurology,Adult,65+, 3-6 Months,74
30-04-2018,1300,Neurology,Adult,65+, 6-9 Months,97
30-04-2018,1300,Neurology,Adult,65+, 9-12 Months,105
30-04-2018,1300,Neurology,Adult,65+,12-15 Months,65
30-04-2018,1300,Neurology,Adult,65+,15-18 Months,53
30-04-2018,1300,Neurology,Adult,65+,18+ Months,77
30-04-2018,1300,Neurology,Child, 0-15, 3-6 Months,1
30-04-2018,1503,Gynaecology,Adult,16-64, 0-3 Months,171
30-04-2018,1503,Gynaecology,Adult,16-64, 3-6 Months,6
30-04-2018,1503,Gynaecology,Adult,16-64, 6-9 Months,5
30-04-2018,1503,Gynaecology,Adult,16-64, 9-12 Months,2
30-04-2018,1503,Gynaecology,Adult,65+, 0-3 Months,49
30-04-2018,1503,Gynaecology,Adult,65+, 3-6 Months,8
30-04-2018,1503,Gynaecology,Adult,65+, 6-9 Months,5
30-04-2018,1600,Oncology,Adult,16-64, 0-3 Months,18
30-04-2018,1600,Oncology,Adult,65+, 0-3 Months,9
30-04-2018,1700,Ophthalmology,Adult, 0-15, 0-3 Months,2
30-04-2018,1700,Ophthalmology,Adult, 0-15, 3-6 Months,1
30-04-2018,1700,Ophthalmology,Adult, 0-15, 6-9 Months,2
30-04-2018,1700,Ophthalmology,Adult, 0-15, 9-12 Months,1
30-04-2018,1700,Ophthalmology,Adult,16-64, 0-3 Months,692
30-04-2018,1700,Ophthalmology,Adult,16-64, 3-6 Months,450
30-04-2018,1700,Ophthalmology,Adult,16-64, 6-9 Months,427
30-04-2018,1700,Ophthalmology,Adult,16-64, 9-12 Months,386
30-04-2018,1700,Ophthalmology,Adult,16-64,12-15 Months,358
30-04-2018,1700,Ophthalmology,Adult,16-64,15-18 Months,269
30-04-2018,1700,Ophthalmology,Adult,16-64,18+ Months,1007
30-04-2018,1700,Ophthalmology,Adult,65+, 0-3 Months,781
30-04-2018,1700,Ophthalmology,Adult,65+, 3-6 Months,577
30-04-2018,1700,Ophthalmology,Adult,65+, 6-9 Months,552
30-04-2018,1700,Ophthalmology,Adult,65+, 9-12 Months,506
30-04-2018,1700,Ophthalmology,Adult,65+,12-15 Months,536
30-04-2018,1700,Ophthalmology,Adult,65+,15-18 Months,321
30-04-2018,1700,Ophthalmology,Adult,65+,18+ Months,1395
30-04-2018,1700,Ophthalmology,Child, 0-15, 3-6 Months,1
30-04-2018,1700,Ophthalmology,Child, 0-15, 6-9 Months,1
30-04-2018,1800,Orthopaedics,Adult, 0-15, 0-3 Months,2
30-04-2018,1800,Orthopaedics,Adult, 0-15, 3-6 Months,1
30-04-2018,1800,Orthopaedics,Adult,16-64, 0-3 Months,828
30-04-2018,1800,Orthopaedics,Adult,16-64, 3-6 Months,419
30-04-2018,1800,Orthopaedics,Adult,16-64, 6-9 Months,386
30-04-2018,1800,Orthopaedics,Adult,16-64, 9-12 Months,179
30-04-2018,1800,Orthopaedics,Adult,16-64,12-15 Months,156
30-04-2018,1800,Orthopaedics,Adult,16-64,15-18 Months,136
30-04-2018,1800,Orthopaedics,Adult,16-64,18+ Months,362
30-04-2018,1800,Orthopaedics,Adult,65+, 0-3 Months,238
30-04-2018,1800,Orthopaedics,Adult,65+, 3-6 Months,138
30-04-2018,1800,Orthopaedics,Adult,65+, 6-9 Months,115
30-04-2018,1800,Orthopaedics,Adult,65+, 9-12 Months,91
30-04-2018,1800,Orthopaedics,Adult,65+,12-15 Months,64
30-04-2018,1800,Orthopaedics,Adult,65+,15-18 Months,47
30-04-2018,1800,Orthopaedics,Adult,65+,18+ Months,182
30-04-2018,1800,Orthopaedics,Child, 0-15, 3-6 Months,1
30-04-2018,2000,Plastic Surgery,Adult, 0-15, 0-3 Months,1
30-04-2018,2000,Plastic Surgery,Adult, 0-15, 3-6 Months,3
30-04-2018,2000,Plastic Surgery,Adult,16-64, 0-3 Months,317
30-04-2018,2000,Plastic Surgery,Adult,16-64, 3-6 Months,166
30-04-2018,2000,Plastic Surgery,Adult,16-64, 6-9 Months,184
30-04-2018,2000,Plastic Surgery,Adult,16-64, 9-12 Months,181
30-04-2018,2000,Plastic Surgery,Adult,16-64,12-15 Months,141
30-04-2018,2000,Plastic Surgery,Adult,16-64,15-18 Months,164
30-04-2018,2000,Plastic Surgery,Adult,16-64,18+ Months,583
30-04-2018,2000,Plastic Surgery,Adult,65+, 0-3 Months,131
30-04-2018,2000,Plastic Surgery,Adult,65+, 3-6 Months,50
30-04-2018,2000,Plastic Surgery,Adult,65+, 6-9 Months,30
30-04-2018,2000,Plastic Surgery,Adult,65+, 9-12 Months,30
30-04-2018,2000,Plastic Surgery,Adult,65+,12-15 Months,30
30-04-2018,2000,Plastic Surgery,Adult,65+,15-18 Months,38
30-04-2018,2000,Plastic Surgery,Adult,65+,18+ Months,85
30-04-2018,2100,Psychiatry,Adult,16-64, 0-3 Months,38
30-04-2018,2100,Psychiatry,Adult,16-64, 3-6 Months,18
30-04-2018,2100,Psychiatry,Adult,16-64, 6-9 Months,24
30-04-2018,2100,Psychiatry,Adult,16-64, 9-12 Months,14
30-04-2018,2100,Psychiatry,Adult,16-64,12-15 Months,9
30-04-2018,2100,Psychiatry,Adult,16-64,15-18 Months,8
30-04-2018,2100,Psychiatry,Adult,16-64,18+ Months,6
30-04-2018,2100,Psychiatry,Adult,65+, 0-3 Months,7
30-04-2018,2100,Psychiatry,Adult,65+, 6-9 Months,3
30-04-2018,2100,Psychiatry,Adult,65+, 9-12 Months,1
30-04-2018,2100,Psychiatry,Adult,65+,12-15 Months,1
30-04-2018,2200,Radiology,Adult,16-64, 0-3 Months,9
30-04-2018,2200,Radiology,Adult,16-64, 3-6 Months,4
30-04-2018,2200,Radiology,Adult,16-64, 6-9 Months,1
30-04-2018,2200,Radiology,Adult,65+, 0-3 Months,1
30-04-2018,2300,Nephrology,Adult,16-64, 0-3 Months,70
30-04-2018,2300,Nephrology,Adult,16-64, 3-6 Months,22
30-04-2018,2300,Nephrology,Adult,16-64, 6-9 Months,4
30-04-2018,2300,Nephrology,Adult,16-64, 9-12 Months,1
30-04-2018,2300,Nephrology,Adult,16-64,12-15 Months,1
30-04-2018,2300,Nephrology,Adult,65+, 0-3 Months,48
30-04-2018,2300,Nephrology,Adult,65+, 3-6 Months,10
30-04-2018,2300,Nephrology,Adult,65+, 6-9 Months,4
30-04-2018,2300,Nephrology,Adult,65+, 9-12 Months,4
30-04-2018,2300,Nephrology,Adult,65+,12-15 Months,3
30-04-2018,2300,Nephrology,Adult,65+,15-18 Months,1
30-04-2018,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,171
30-04-2018,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,122
30-04-2018,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,84
30-04-2018,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,49
30-04-2018,2400,Respiratory Medicine,Adult,16-64,12-15 Months,8
30-04-2018,2400,Respiratory Medicine,Adult,16-64,15-18 Months,5
30-04-2018,2400,Respiratory Medicine,Adult,16-64,18+ Months,3
30-04-2018,2400,Respiratory Medicine,Adult,65+, 0-3 Months,137
30-04-2018,2400,Respiratory Medicine,Adult,65+, 3-6 Months,91
30-04-2018,2400,Respiratory Medicine,Adult,65+, 6-9 Months,52
30-04-2018,2400,Respiratory Medicine,Adult,65+, 9-12 Months,31
30-04-2018,2400,Respiratory Medicine,Adult,65+,12-15 Months,3
30-04-2018,2400,Respiratory Medicine,Adult,65+,15-18 Months,6
30-04-2018,2400,Respiratory Medicine,Adult,65+,18+ Months,1
30-04-2018,2500,Rheumatology,Adult,16-64, 0-3 Months,225
30-04-2018,2500,Rheumatology,Adult,16-64, 3-6 Months,118
30-04-2018,2500,Rheumatology,Adult,16-64, 6-9 Months,98
30-04-2018,2500,Rheumatology,Adult,16-64, 9-12 Months,111
30-04-2018,2500,Rheumatology,Adult,16-64,12-15 Months,128
30-04-2018,2500,Rheumatology,Adult,16-64,15-18 Months,106
30-04-2018,2500,Rheumatology,Adult,16-64,18+ Months,235
30-04-2018,2500,Rheumatology,Adult,65+, 0-3 Months,59
30-04-2018,2500,Rheumatology,Adult,65+, 3-6 Months,41
30-04-2018,2500,Rheumatology,Adult,65+, 6-9 Months,39
30-04-2018,2500,Rheumatology,Adult,65+, 9-12 Months,43
30-04-2018,2500,Rheumatology,Adult,65+,12-15 Months,48
30-04-2018,2500,Rheumatology,Adult,65+,15-18 Months,28
30-04-2018,2500,Rheumatology,Adult,65+,18+ Months,86
30-04-2018,2600,General Surgery,Adult, 0-15, 0-3 Months,6
30-04-2018,2600,General Surgery,Adult, 0-15, 3-6 Months,6
30-04-2018,2600,General Surgery,Adult,16-64, 0-3 Months,1481
30-04-2018,2600,General Surgery,Adult,16-64, 3-6 Months,583
30-04-2018,2600,General Surgery,Adult,16-64, 6-9 Months,131
30-04-2018,2600,General Surgery,Adult,16-64, 9-12 Months,75
30-04-2018,2600,General Surgery,Adult,16-64,12-15 Months,5
30-04-2018,2600,General Surgery,Adult,16-64,15-18 Months,2
30-04-2018,2600,General Surgery,Adult,65+, 0-3 Months,246
30-04-2018,2600,General Surgery,Adult,65+, 3-6 Months,72
30-04-2018,2600,General Surgery,Adult,65+, 6-9 Months,33
30-04-2018,2600,General Surgery,Adult,65+, 9-12 Months,15
30-04-2018,2604,Vascular Surgery,Adult,16-64, 0-3 Months,197
30-04-2018,2604,Vascular Surgery,Adult,16-64, 3-6 Months,141
30-04-2018,2604,Vascular Surgery,Adult,16-64, 6-9 Months,94
30-04-2018,2604,Vascular Surgery,Adult,16-64, 9-12 Months,23
30-04-2018,2604,Vascular Surgery,Adult,16-64,15-18 Months,1
30-04-2018,2604,Vascular Surgery,Adult,65+, 0-3 Months,169
30-04-2018,2604,Vascular Surgery,Adult,65+, 3-6 Months,48
30-04-2018,2604,Vascular Surgery,Adult,65+, 6-9 Months,43
30-04-2018,2604,Vascular Surgery,Adult,65+, 9-12 Months,13
30-04-2018,2700,Infectious Diseases,Adult,16-64, 0-3 Months,68
30-04-2018,2700,Infectious Diseases,Adult,16-64, 3-6 Months,13
30-04-2018,2700,Infectious Diseases,Adult,16-64, 6-9 Months,13
30-04-2018,2700,Infectious Diseases,Adult,16-64, 9-12 Months,11
30-04-2018,2700,Infectious Diseases,Adult,16-64,12-15 Months,9
30-04-2018,2700,Infectious Diseases,Adult,16-64,15-18 Months,4
30-04-2018,2700,Infectious Diseases,Adult,16-64,18+ Months,3
30-04-2018,2700,Infectious Diseases,Adult,65+, 0-3 Months,2
30-04-2018,2700,Infectious Diseases,Adult,65+, 6-9 Months,1
30-04-2018,2700,Infectious Diseases,Adult,65+, 9-12 Months,1
30-04-2018,2700,Infectious Diseases,Adult,65+,15-18 Months,1
30-04-2018,5000,General Medicine,Adult,16-64, 0-3 Months,2
30-04-2018,5000,General Medicine,Adult,16-64, 6-9 Months,1
30-04-2018,5000,General Medicine,Adult,16-64,12-15 Months,1
30-04-2018,5000,General Medicine,Adult,16-64,15-18 Months,2
30-04-2018,5000,General Medicine,Adult,65+,15-18 Months,2
30-04-2018,6200,Clinical Neurophysiology,Adult,16-64, 0-3 Months,1
30-04-2018,6700,Clinical (Medical) Genetics,Adult,16-64, 0-3 Months,3
30-04-2018,6700,Clinical (Medical) Genetics,Adult,16-64, 3-6 Months,24
30-04-2018,6700,Clinical (Medical) Genetics,Adult,16-64, 6-9 Months,31
30-04-2018,6700,Clinical (Medical) Genetics,Adult,16-64, 9-12 Months,24
30-04-2018,6700,Clinical (Medical) Genetics,Adult,16-64,12-15 Months,22
30-04-2018,6700,Clinical (Medical) Genetics,Adult,16-64,15-18 Months,22
30-04-2018,6700,Clinical (Medical) Genetics,Adult,16-64,18+ Months,69
30-04-2018,6700,Clinical (Medical) Genetics,Adult,65+, 0-3 Months,1
30-04-2018,6700,Clinical (Medical) Genetics,Adult,65+, 3-6 Months,4
30-04-2018,6700,Clinical (Medical) Genetics,Adult,65+, 6-9 Months,3
30-04-2018,6700,Clinical (Medical) Genetics,Adult,65+, 9-12 Months,4
30-04-2018,6700,Clinical (Medical) Genetics,Adult,65+,12-15 Months,3
30-04-2018,6700,Clinical (Medical) Genetics,Adult,65+,15-18 Months,7
30-04-2018,6700,Clinical (Medical) Genetics,Adult,65+,18+ Months,13
30-04-2018,7600,Cardio-Thoracic Surgery,Adult, 0-15, 0-3 Months,1
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,16-64, 0-3 Months,35
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,16-64, 3-6 Months,5
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,16-64, 6-9 Months,4
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,16-64, 9-12 Months,8
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,16-64,12-15 Months,6
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,16-64,15-18 Months,4
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,16-64,18+ Months,5
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,65+, 0-3 Months,23
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,65+, 3-6 Months,7
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,65+, 6-9 Months,1
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,65+, 9-12 Months,6
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,65+,12-15 Months,3
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,65+,15-18 Months,1
30-04-2018,7600,Cardio-Thoracic Surgery,Adult,65+,18+ Months,3
30-04-2018,7700,Metabolic Medicine,Adult,16-64, 0-3 Months,41
30-04-2018,7700,Metabolic Medicine,Adult,16-64, 3-6 Months,9
30-04-2018,7700,Metabolic Medicine,Adult,16-64, 6-9 Months,3
30-04-2018,7700,Metabolic Medicine,Adult,16-64, 9-12 Months,5
30-04-2018,7700,Metabolic Medicine,Adult,16-64,12-15 Months,1
30-04-2018,7700,Metabolic Medicine,Adult,16-64,15-18 Months,3
30-04-2018,7700,Metabolic Medicine,Adult,16-64,18+ Months,1
30-04-2018,7700,Metabolic Medicine,Adult,65+, 0-3 Months,2
30-04-2018,7700,Metabolic Medicine,Adult,65+, 3-6 Months,1
30-04-2018,7700,Metabolic Medicine,Adult,65+, 6-9 Months,1
30-04-2018,7700,Metabolic Medicine,Adult,65+, 9-12 Months,2
30-04-2018,7700,Metabolic Medicine,Adult,65+,12-15 Months,1
30-04-2018,7800,Urology,Adult, 0-15, 0-3 Months,3
30-04-2018,7800,Urology,Adult,16-64, 0-3 Months,334
30-04-2018,7800,Urology,Adult,16-64, 3-6 Months,200
30-04-2018,7800,Urology,Adult,16-64, 6-9 Months,170
30-04-2018,7800,Urology,Adult,16-64, 9-12 Months,176
30-04-2018,7800,Urology,Adult,16-64,12-15 Months,135
30-04-2018,7800,Urology,Adult,16-64,15-18 Months,123
30-04-2018,7800,Urology,Adult,16-64,18+ Months,374
30-04-2018,7800,Urology,Adult,65+, 0-3 Months,207
30-04-2018,7800,Urology,Adult,65+, 3-6 Months,127
30-04-2018,7800,Urology,Adult,65+, 6-9 Months,92
30-04-2018,7800,Urology,Adult,65+, 9-12 Months,91
30-04-2018,7800,Urology,Adult,65+,12-15 Months,74
30-04-2018,7800,Urology,Adult,65+,15-18 Months,44
30-04-2018,7800,Urology,Adult,65+,18+ Months,162
30-04-2018,7800,Urology,Child, 0-15, 0-3 Months,1
30-04-2018,8003,Pain Relief,Adult,16-64, 0-3 Months,183
30-04-2018,8003,Pain Relief,Adult,16-64, 3-6 Months,145
30-04-2018,8003,Pain Relief,Adult,16-64, 6-9 Months,121
30-04-2018,8003,Pain Relief,Adult,16-64, 9-12 Months,84
30-04-2018,8003,Pain Relief,Adult,16-64,12-15 Months,58
30-04-2018,8003,Pain Relief,Adult,16-64,15-18 Months,47
30-04-2018,8003,Pain Relief,Adult,16-64,18+ Months,5
30-04-2018,8003,Pain Relief,Adult,65+, 0-3 Months,45
30-04-2018,8003,Pain Relief,Adult,65+, 3-6 Months,45
30-04-2018,8003,Pain Relief,Adult,65+, 6-9 Months,39
30-04-2018,8003,Pain Relief,Adult,65+, 9-12 Months,38
30-04-2018,8003,Pain Relief,Adult,65+,12-15 Months,15
30-04-2018,8003,Pain Relief,Adult,65+,15-18 Months,10
30-04-2018,100,Cardiology,Adult,16-64, 0-3 Months,365
30-04-2018,100,Cardiology,Adult,16-64, 3-6 Months,218
30-04-2018,100,Cardiology,Adult,16-64, 6-9 Months,105
30-04-2018,100,Cardiology,Adult,16-64, 9-12 Months,71
30-04-2018,100,Cardiology,Adult,16-64,12-15 Months,80
30-04-2018,100,Cardiology,Adult,16-64,15-18 Months,6
30-04-2018,100,Cardiology,Adult,65+, 0-3 Months,176
30-04-2018,100,Cardiology,Adult,65+, 3-6 Months,76
30-04-2018,100,Cardiology,Adult,65+, 6-9 Months,63
30-04-2018,100,Cardiology,Adult,65+, 9-12 Months,40
30-04-2018,100,Cardiology,Adult,65+,12-15 Months,32
30-04-2018,100,Cardiology,Adult,65+,15-18 Months,1
30-04-2018,300,Dermatology,Adult, 0-15, 0-3 Months,10
30-04-2018,300,Dermatology,Adult, 0-15, 3-6 Months,2
30-04-2018,300,Dermatology,Adult, 0-15, 6-9 Months,1
30-04-2018,300,Dermatology,Adult, 0-15, 9-12 Months,2
30-04-2018,300,Dermatology,Adult,16-64, 0-3 Months,813
30-04-2018,300,Dermatology,Adult,16-64, 3-6 Months,347
30-04-2018,300,Dermatology,Adult,16-64, 6-9 Months,173
30-04-2018,300,Dermatology,Adult,16-64, 9-12 Months,115
30-04-2018,300,Dermatology,Adult,16-64,12-15 Months,45
30-04-2018,300,Dermatology,Adult,16-64,15-18 Months,4
30-04-2018,300,Dermatology,Adult,65+, 0-3 Months,237
30-04-2018,300,Dermatology,Adult,65+, 3-6 Months,84
30-04-2018,300,Dermatology,Adult,65+, 6-9 Months,50
30-04-2018,300,Dermatology,Adult,65+, 9-12 Months,30
30-04-2018,300,Dermatology,Adult,65+,12-15 Months,10
30-04-2018,400,Endocrinology,Adult,16-64, 0-3 Months,228
30-04-2018,400,Endocrinology,Adult,16-64, 3-6 Months,109
30-04-2018,400,Endocrinology,Adult,16-64, 6-9 Months,38
30-04-2018,400,Endocrinology,Adult,16-64, 9-12 Months,4
30-04-2018,400,Endocrinology,Adult,65+, 0-3 Months,51
30-04-2018,400,Endocrinology,Adult,65+, 3-6 Months,22
30-04-2018,400,Endocrinology,Adult,65+, 6-9 Months,11
30-04-2018,400,Endocrinology,Adult,65+, 9-12 Months,1
30-04-2018,600,Otolaryngology (ENT),Adult, 0-15, 0-3 Months,1
30-04-2018,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,316
30-04-2018,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,199
30-04-2018,600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,136
30-04-2018,600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,158
30-04-2018,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,164
30-04-2018,600,Otolaryngology (ENT),Adult,16-64,15-18 Months,92
30-04-2018,600,Otolaryngology (ENT),Adult,16-64,18+ Months,216
30-04-2018,600,Otolaryngology (ENT),Adult,65+, 0-3 Months,81
30-04-2018,600,Otolaryngology (ENT),Adult,65+, 3-6 Months,44
30-04-2018,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,46
30-04-2018,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,40
30-04-2018,600,Otolaryngology (ENT),Adult,65+,12-15 Months,30
30-04-2018,600,Otolaryngology (ENT),Adult,65+,15-18 Months,12
30-04-2018,600,Otolaryngology (ENT),Adult,65+,18+ Months,34
30-04-2018,600,Otolaryngology (ENT),Child, 0-15, 3-6 Months,1
30-04-2018,700,Gastro-Enterology,Adult, 0-15, 0-3 Months,3
30-04-2018,700,Gastro-Enterology,Adult,16-64, 0-3 Months,370
30-04-2018,700,Gastro-Enterology,Adult,16-64, 3-6 Months,99
30-04-2018,700,Gastro-Enterology,Adult,16-64, 6-9 Months,79
30-04-2018,700,Gastro-Enterology,Adult,16-64, 9-12 Months,56
30-04-2018,700,Gastro-Enterology,Adult,16-64,12-15 Months,18
30-04-2018,700,Gastro-Enterology,Adult,16-64,15-18 Months,1
30-04-2018,700,Gastro-Enterology,Adult,16-64,18+ Months,1
30-04-2018,700,Gastro-Enterology,Adult,65+, 0-3 Months,87
30-04-2018,700,Gastro-Enterology,Adult,65+, 3-6 Months,15
30-04-2018,700,Gastro-Enterology,Adult,65+, 6-9 Months,29
30-04-2018,700,Gastro-Enterology,Adult,65+, 9-12 Months,19
30-04-2018,700,Gastro-Enterology,Adult,65+,12-15 Months,2
30-04-2018,700,Gastro-Enterology,Adult,65+,15-18 Months,1
30-04-2018,900,Geriatric Medicine,Adult,16-64, 0-3 Months,4
30-04-2018,900,Geriatric Medicine,Adult,65+, 0-3 Months,74
30-04-2018,900,Geriatric Medicine,Adult,65+, 3-6 Months,3
30-04-2018,1100,Haematology,Adult, 0-15, 6-9 Months,2
30-04-2018,1100,Haematology,Adult,16-64, 0-3 Months,141
30-04-2018,1100,Haematology,Adult,16-64, 3-6 Months,74
30-04-2018,1100,Haematology,Adult,16-64, 6-9 Months,46
30-04-2018,1100,Haematology,Adult,16-64, 9-12 Months,51
30-04-2018,1100,Haematology,Adult,16-64,12-15 Months,43
30-04-2018,1100,Haematology,Adult,65+, 0-3 Months,61
30-04-2018,1100,Haematology,Adult,65+, 3-6 Months,26
30-04-2018,1100,Haematology,Adult,65+, 6-9 Months,21
30-04-2018,1100,Haematology,Adult,65+, 9-12 Months,26
30-04-2018,1100,Haematology,Adult,65+,12-15 Months,11
30-04-2018,1300,Neurology,Adult, 0-15, 0-3 Months,1
30-04-2018,1300,Neurology,Adult,16-64, 0-3 Months,458
30-04-2018,1300,Neurology,Adult,16-64, 3-6 Months,270
30-04-2018,1300,Neurology,Adult,16-64, 6-9 Months,198
30-04-2018,1300,Neurology,Adult,16-64, 9-12 Months,225
30-04-2018,1300,Neurology,Adult,16-64,12-15 Months,146
30-04-2018,1300,Neurology,Adult,16-64,15-18 Months,46
30-04-2018,1300,Neurology,Adult,16-64,18+ Months,50
30-04-2018,1300,Neurology,Adult,65+, 0-3 Months,93
30-04-2018,1300,Neurology,Adult,65+, 3-6 Months,58
30-04-2018,1300,Neurology,Adult,65+, 6-9 Months,34
30-04-2018,1300,Neurology,Adult,65+, 9-12 Months,40
30-04-2018,1300,Neurology,Adult,65+,12-15 Months,21
30-04-2018,1300,Neurology,Adult,65+,15-18 Months,11
30-04-2018,1300,Neurology,Adult,65+,18+ Months,18
30-04-2018,1503,Gynaecology,Adult,16-64, 0-3 Months,145
30-04-2018,1503,Gynaecology,Adult,16-64, 3-6 Months,46
30-04-2018,1503,Gynaecology,Adult,16-64, 6-9 Months,16
30-04-2018,1503,Gynaecology,Adult,16-64, 9-12 Months,4
30-04-2018,1503,Gynaecology,Adult,65+, 0-3 Months,31
30-04-2018,1503,Gynaecology,Adult,65+, 3-6 Months,10
30-04-2018,1503,Gynaecology,Adult,65+, 6-9 Months,1
30-04-2018,1503,Gynaecology,Adult,65+, 9-12 Months,1
